run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
9,cpp,2,10,1,10,10,10,10,1.0675129,2.202959,0.145865,0,10.675129,100.0
9,cpp,2,10,10,10,10,100,100,0.39510982,0.5318367,0.2811076,0,39.510982,100.0
9,cpp,2,10,100,10,10,1000,1000,0.37902497900000004,0.4164085200000003,0.3405483899999998,0,379.02497900000003,100.0
9,cpp,2,10,500,10,10,5000,5000,0.3680397103999999,0.3933139519999999,0.2830536139999998,0,1840.1985519999996,100.0
9,cpp,2,10,1000,10,10,10000,10000,0.34402816540000003,0.36855030900000013,0.31189338500000013,0,3440.2816540000003,100.0
9,cpp,2,10,10000,10,10,100000,100000,0.4031312936899997,0.4053668079000008,0.40084908310000006,0,40313.12936899997,100.0
9,cpp,2,20,1,20,20,20,20,1.26211195,3.99411,0.2249,0,25.242238999999998,100.0
9,cpp,2,20,10,20,20,200,200,0.9484864849999999,1.3291332999999999,0.3107317,0,189.697297,100.0
9,cpp,2,20,100,20,20,2000,2000,0.634937557,0.7122630699999997,0.4815372199999999,0,1269.875114,100.0
9,cpp,2,20,500,20,20,10000,10000,0.6107395898999999,0.6674761159999999,0.5398367760000008,0,6107.395898999999,100.0
9,cpp,2,20,1000,20,20,20000,20000,0.618089787,0.639877965,0.5550650900000005,0,12361.79574,100.0
9,cpp,2,20,10000,20,20,200000,200000,0.5693712737600001,0.6003759830000003,0.5304171813999998,0,113874.25475200001,100.0
9,cpp,2,30,1,30,30,30,30,1.1558272,2.967591,0.150874,0,34.674816,100.0
9,cpp,2,30,10,30,30,300,300,0.5891861466666666,1.2798747,0.2862656,0,176.755844,100.0
9,cpp,2,30,100,30,30,3000,3000,0.9056636223333334,1.04245949,0.8026735799999999,0,2716.990867,100.0
9,cpp,2,30,500,30,30,15000,15000,0.8550839567333334,0.9326031599999994,0.7696576140000008,0,12826.259351,100.0
9,cpp,2,30,1000,30,30,30000,30000,0.7841060173666669,0.8527657229999992,0.6232260110000005,0,23523.180521000006,100.0
9,cpp,2,30,10000,30,30,300000,300000,0.7793026098666667,0.8090715841999979,0.7372926509999982,0,233790.78296,100.0
9,cpp,2,40,1,40,40,40,40,0.5117345249999999,2.417276,0.161755,0,20.469381,100.0
9,cpp,2,40,10,40,40,400,400,0.9573416925,2.1146857,0.38624440000000004,0,382.936677,100.0
9,cpp,2,40,100,40,40,4000,4000,1.105866734,1.27130428,0.9680378699999994,0,4423.466936,100.0
9,cpp,2,40,500,40,40,20000,20000,1.0869685639,1.1414337040000018,0.9983066399999999,0,21739.371278,100.0
9,cpp,2,40,1000,40,40,40000,40000,0.9840126250500004,1.1087163220000003,0.7845052500000002,0,39360.50500200001,100.0
9,cpp,2,40,10000,40,40,400000,400000,1.04375038759,1.0706504522999991,1.0089879973000013,0,417500.155036,100.0
9,cpp,2,50,1,50,50,50,50,1.72900194,6.952633,0.126447,0,86.450097,100.0
9,cpp,2,50,10,50,50,500,500,0.8377731199999999,1.2830147999999997,0.3693671,0,418.88656,100.0
9,cpp,2,50,100,50,50,5000,5000,1.4201287628,1.6185650899999997,1.0861100299999993,0,7100.643814,100.0
9,cpp,2,50,500,50,50,25000,25000,1.29709201088,1.3975722379999986,1.1734753639999997,0,32427.300272,100.0
9,cpp,2,50,1000,50,50,50000,50000,1.3005660695399999,1.3966901360000004,1.1659479000000004,0,65028.303477,100.0
9,cpp,2,50,10000,50,50,500000,500000,1.3088376633179999,1.3547831537000024,1.2528913349000002,0,654418.831659,100.0
9,cpp,2,60,1,60,60,60,60,1.3486504333333333,5.878271,0.144383,0,80.919026,100.0
9,cpp,2,60,10,60,60,600,600,1.3800203616666666,3.2108892000000004,0.30712829999999997,0,828.012217,100.0
9,cpp,2,60,100,60,60,6000,6000,1.7896666976666669,2.04813281,1.5064219100000003,0,10738.000186000001,100.0
9,cpp,2,60,500,60,60,30000,30000,1.5743977220666665,1.6393767039999976,1.4349569940000002,0,47231.931661999995,100.0
9,cpp,2,60,1000,60,60,60000,60000,1.5952367196166668,1.6546955759999984,1.5335623069999995,0,95714.203177,100.0
9,cpp,2,60,10000,60,60,600000,600000,1.5499257521983327,1.6256238983000086,1.4503312267999968,0,929955.4513189996,100.0
9,cpp,2,70,1,70,70,70,70,2.2235408142857143,9.829863,0.155161,0,155.647857,100.0
9,cpp,2,70,10,70,70,700,700,1.4993925157142856,2.4008375,0.32396449999999993,0,1049.574761,100.0
9,cpp,2,70,100,70,70,7000,7000,1.986469021,2.1699405000000005,1.708742409999999,0,13905.283147,100.0
9,cpp,2,70,500,70,70,35000,35000,1.8455188165142857,2.0145462159999985,1.6212657300000006,0,64593.158577999995,100.0
9,cpp,2,70,1000,70,70,70000,70000,1.8870718613857147,1.9149585630000006,1.8526047069999987,0,132095.03029700002,100.0
9,cpp,2,70,10000,70,70,700000,700000,1.7557990565028565,1.9415668813000067,1.4733526837000097,0,1229059.3395519997,100.0
9,cpp,2,80,1,80,80,80,80,1.1223486375,7.201216,0.122346,0,89.787891,100.0
9,cpp,2,80,10,80,80,800,800,1.8039033437499998,2.8737233000000004,0.4850211,0,1443.122675,100.0
9,cpp,2,80,100,80,80,8000,8000,2.1407514411250004,2.4181070100000004,1.7289592400000005,0,17126.011529,100.0
9,cpp,2,80,500,80,80,40000,40000,2.1502376618,2.2935483020000005,1.9482264440000014,0,86009.50647200001,100.0
9,cpp,2,80,1000,80,80,80000,80000,2.1346216036874996,2.276098147999998,1.941500764000002,0,170769.72829499998,100.0
9,cpp,2,80,10000,80,80,800000,800000,2.091689003924999,2.290809588400002,1.7858482620000031,0,1673351.2031399994,100.0
9,cpp,2,90,1,90,90,90,90,2.5686799444444444,11.458865,0.201937,0,231.181195,100.0
9,cpp,2,90,10,90,90,900,900,1.483004088888889,2.3369439000000005,0.38915730000000004,0,1334.70368,100.0
9,cpp,2,90,100,90,90,9000,9000,2.307268850888889,2.5404883100000006,0.8640753300000001,0,20765.419658,100.0
9,cpp,2,90,500,90,90,45000,45000,2.4308482116,2.5702304399999987,2.233679386000001,0,109388.16952200001,100.0
9,cpp,2,90,1000,90,90,90000,90000,2.3373620157444446,2.551649378999998,2.0575915460000003,0,210362.58141699998,100.0
9,cpp,2,90,10000,90,90,900000,900000,2.346358302841111,2.4587580398000033,2.2017976545000053,0,2111722.472557,100.0
9,cpp,2,100,1,100,100,100,100,0.91559753,3.245034,0.161483,0,91.559753,100.0
9,cpp,2,100,10,100,100,1000,1000,2.457224852,3.5461093,0.3647259,0,2457.224852,100.0
9,cpp,2,100,100,100,100,10000,10000,3.0356238358999996,3.3391981999999985,2.4505459299999997,0,30356.238359,100.0
9,cpp,2,100,500,100,100,50000,50000,2.68315416782,2.782642661999998,2.537898496,0,134157.708391,100.0
9,cpp,2,100,1000,100,100,100000,100000,2.7143225260599997,2.8001575370000023,2.5860343850000027,0,271432.252606,100.0
9,cpp,2,100,10000,100,100,1000000,1000000,2.6271839906990007,2.7393843518999956,2.4906379888999925,0,2627183.9906990007,100.0
9,cpp,4,10,1,10,10,10,10,0.9250721000000001,1.706406,0.340707,0,9.250721,100.0
9,cpp,4,10,10,10,10,100,100,0.46796015,0.5809519000000001,0.3737518999999999,0,46.796015,100.0
9,cpp,4,10,100,10,10,1000,1000,0.380628758,0.43730265,0.22966374,0,380.628758,100.0
9,cpp,4,10,500,10,10,5000,5000,0.3931562034,0.42876668999999984,0.28517971399999986,0,1965.781017,100.0
9,cpp,4,10,1000,10,10,10000,10000,0.37142777369999985,0.4249027089999993,0.26974426799999973,0,3714.2777369999985,100.0
9,cpp,4,10,10000,10,10,100000,100000,0.39304466861999965,0.41595219519999854,0.30747209909999934,0,39304.466861999965,100.0
9,cpp,4,20,1,20,20,20,20,0.7524061,1.787084,0.242674,0,15.048122,100.0
9,cpp,4,20,10,20,20,200,200,0.650644265,0.9256301,0.24989199999999995,0,130.128853,100.0
9,cpp,4,20,100,20,20,2000,2000,0.7092195915,0.8000952700000002,0.5668960100000001,0,1418.439183,100.0
9,cpp,4,20,500,20,20,10000,10000,0.7712461969,0.8683428459999994,0.4930742859999999,0,7712.461968999999,100.0
9,cpp,4,20,1000,20,20,20000,20000,0.7293787648500001,0.8182506590000014,0.550182529,0,14587.575297,100.0
