run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
7,cpp,2,10,1,10,10,10,10,1.0759119,2.214575,0.168171,0,10.759119,100.0
7,cpp,2,10,10,10,10,100,100,0.38374335,0.5516124,0.2663585,0,38.374335,100.0
7,cpp,2,10,100,10,10,1000,1000,0.3820705340000001,0.43751892000000003,0.28679949000000016,0,382.07053400000007,100.0
7,cpp,2,10,500,10,10,5000,5000,0.36750786600000007,0.3919955980000002,0.3358433020000002,0,1837.5393300000005,100.0
7,cpp,2,10,1000,10,10,10000,10000,0.4086020380999996,0.4279861689999999,0.38930149199999975,0,4086.0203809999966,100.0
7,cpp,2,10,10000,10,10,100000,100000,0.36895042546000006,0.3981378980000004,0.30264439829999956,0,36895.042546000004,100.0
7,cpp,2,20,1,20,20,20,20,0.7756869,1.891944,0.210134,0,15.513738,100.0
7,cpp,2,20,10,20,20,200,200,0.62718957,0.9385659000000001,0.41659919999999995,0,125.437914,100.0
7,cpp,2,20,100,20,20,2000,2000,0.6575008915,0.7450786699999997,0.5658096000000001,0,1315.0017830000002,100.0
7,cpp,2,20,500,20,20,10000,10000,0.6983762386999999,0.760310812,0.6124937579999997,0,6983.762386999999,100.0
7,cpp,2,20,1000,20,20,20000,20000,0.5937749464,0.6242588689999993,0.5531380260000003,0,11875.498927999999,100.0
7,cpp,2,20,10000,20,20,200000,200000,0.6026374306300003,0.6230209567000011,0.5771935080000024,0,120527.48612600005,100.0
7,cpp,2,30,1,30,30,30,30,1.2533920666666667,4.028241,0.143215,0,37.601762,100.0
7,cpp,2,30,10,30,30,300,300,0.7772464066666667,1.4441817999999997,0.2140826,0,233.173922,100.0
7,cpp,2,30,100,30,30,3000,3000,0.9761598466666667,1.05314589,0.84338943,0,2928.4795400000003,100.0
7,cpp,2,30,500,30,30,15000,15000,0.770937253,0.845770568,0.657227598,0,11564.058795,100.0
7,cpp,2,30,1000,30,30,30000,30000,0.8276499352333334,0.9396137239999998,0.614552456,0,24829.498057,100.0
7,cpp,2,30,10000,30,30,300000,300000,0.7912734628600003,0.8453659085999999,0.7146556718999985,0,237382.03885800013,100.0
7,cpp,2,40,1,40,40,40,40,1.3191115500000001,4.480782,0.152268,0,52.764462,100.0
7,cpp,2,40,10,40,40,400,400,1.05289805,2.103794700000001,0.33056860000000005,0,421.15922,100.0
7,cpp,2,40,100,40,40,4000,4000,1.02078066925,1.16303183,0.8235566200000002,0,4083.122677,100.0
7,cpp,2,40,500,40,40,20000,20000,1.1462057491,1.206108062,1.0220235260000003,0,22924.114982,100.0
7,cpp,2,40,1000,40,40,40000,40000,1.0174191809749997,1.1147935060000038,0.8959508380000005,0,40696.767238999986,100.0
7,cpp,2,40,10000,40,40,400000,400000,1.0219045879100004,1.1063692738999955,0.8974292595000039,0,408761.8351640001,100.0
7,cpp,2,50,1,50,50,50,50,1.0086412,2.608891,0.142074,0,50.43206,100.0
7,cpp,2,50,10,50,50,500,500,1.148359788,1.8662163,0.4238932999999999,0,574.179894,100.0
7,cpp,2,50,100,50,50,5000,5000,1.4829490852,1.7699147600000003,1.1518150999999999,0,7414.7454259999995,100.0
7,cpp,2,50,500,50,50,25000,25000,1.3311573789600002,1.388206988000001,1.2661779859999998,0,33278.93447400001,100.0
7,cpp,2,50,1000,50,50,50000,50000,1.35291043874,1.403463906000001,1.2732517819999987,0,67645.521937,100.0
7,cpp,2,50,10000,50,50,500000,500000,1.3179750020500003,1.3883390080999962,1.227548882999995,0,658987.5010250001,100.0
7,cpp,2,60,1,60,60,60,60,1.3176996,3.68331,0.174863,0,79.061976,100.0
7,cpp,2,60,10,60,60,600,600,1.2897512083333333,2.6739802999999998,0.4195296,0,773.850725,100.0
7,cpp,2,60,100,60,60,6000,6000,1.619606472,1.87367002,1.2576017699999997,0,9717.638832,100.0
7,cpp,2,60,500,60,60,30000,30000,1.6601431951666668,1.7297015660000006,1.5877524719999996,0,49804.295855000004,100.0
7,cpp,2,60,1000,60,60,60000,60000,1.5967793819833331,1.7265692619999993,1.4169086890000009,0,95806.762919,100.0
7,cpp,2,60,10000,60,60,600000,600000,1.5445568708900004,1.6776118714000008,1.3472645283000004,0,926734.1225340002,100.0
7,cpp,2,70,1,70,70,70,70,0.8627617571428572,3.067454,0.136669,0,60.393323,100.0
7,cpp,2,70,10,70,70,700,700,1.3838025571428572,2.5459794000000002,0.4264598000000001,0,968.66179,100.0
7,cpp,2,70,100,70,70,7000,7000,1.6576478777142858,1.9549076000000003,1.2121288799999996,0,11603.535144,100.0
7,cpp,2,70,500,70,70,35000,35000,1.9162270916,1.9583670860000009,1.8480072919999995,0,67067.948206,100.0
7,cpp,2,70,1000,70,70,70000,70000,1.949028075771429,1.9979048370000012,1.8727880189999975,0,136431.965304,100.0
