run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate,language
6,go,2,10,1,10,10,10,10,1.8190255,2.708276,0.237962,0,18.190255,100.0,go
6,go,2,10,10,10,10,100,100,0.28585395999999996,0.3221394,0.22520279999999998,0,28.585396,100.0,go
6,go,2,10,100,10,10,1000,1000,0.317621072,0.3528010999999999,0.2447292400000001,0,317.62107199999997,100.0,go
6,go,2,10,500,10,10,5000,5000,0.22900123880000006,0.23505741800000013,0.2207832679999999,0,1145.0061940000003,100.0,go
6,go,2,10,1000,10,10,10000,10000,0.23810199880000002,0.24797743099999997,0.21719867100000007,0,2381.0199880000005,100.0,go
6,go,2,10,10000,10,10,100000,100000,0.23252150351999953,0.2384033588999996,0.22363160830000006,0,23252.150351999953,100.0,go
6,go,2,20,1,20,20,20,20,0.4921977,0.839593,0.205237,0,9.843954,100.0,go
6,go,2,20,10,20,20,200,200,0.472438395,0.5785978999999999,0.38064400000000004,0,94.487679,100.0,go
6,go,2,20,100,20,20,2000,2000,0.4387554325,0.47192410000000007,0.38217023999999983,0,877.510865,100.0,go
6,go,2,20,500,20,20,10000,10000,0.33980110220000004,0.350775574,0.3304854960000001,0,3398.0110220000006,100.0,go
6,go,2,20,1000,20,20,20000,20000,0.34113480399999996,0.3466607420000001,0.3284183519999997,0,6822.696079999999,100.0,go
6,go,2,20,10000,20,20,200000,200000,0.34716823076499964,0.3496793216000001,0.342709489399999,0,69433.64615299994,100.0,go
6,go,2,30,1,30,30,30,30,0.7981997666666667,1.623616,0.17153,0,23.945993,100.0,go
6,go,2,30,10,30,30,300,300,0.6074260033333334,0.7808541,0.4143335,0,182.227801,100.0,go
6,go,2,30,100,30,30,3000,3000,0.49182951399999997,0.5485575500000003,0.3906684000000001,0,1475.488542,100.0,go
6,go,2,30,500,30,30,15000,15000,0.4299783973333333,0.44314688799999963,0.41026453599999974,0,6449.67596,100.0,go
6,go,2,30,1000,30,30,30000,30000,0.4157749893333333,0.4331143580000007,0.39399940700000047,0,12473.249679999999,100.0,go
6,go,2,30,10000,30,30,300000,300000,0.432762379166667,0.43605986280000136,0.42612470620000104,0,129828.7137500001,100.0,go
6,go,2,40,1,40,40,40,40,1.13704965,2.645432,0.076387,0,45.481986,100.0,go
6,go,2,40,10,40,40,400,400,0.69047047,0.9991171000000001,0.4231593,0,276.188188,100.0,go
6,go,2,40,100,40,40,4000,4000,0.5228606229999999,0.594927,0.4546807199999999,0,2091.4424919999997,100.0,go
6,go,2,40,500,40,40,20000,20000,0.5178588818,0.5453855559999993,0.4755691079999995,0,10357.177636,100.0,go
6,go,2,40,1000,40,40,40000,40000,0.5191382383,0.5362258050000006,0.48961382800000003,0,20765.529532000004,100.0,go
6,go,2,40,10000,40,40,400000,400000,0.5266881089925001,0.5300413156999989,0.5173590217999989,0,210675.243597,100.0,go
6,go,2,50,1,50,50,50,50,1.5198565400000001,3.223546,0.118991,0,75.992827,100.0,go
6,go,2,50,10,50,50,500,500,0.797431624,1.1334407,0.3968964,0,398.71581199999997,100.0,go
6,go,2,50,100,50,50,5000,5000,0.7669626068,0.84089172,0.63688226,0,3834.8130340000002,100.0,go
6,go,2,50,500,50,50,25000,25000,0.62546285228,0.6556817540000002,0.5673095919999996,0,15636.571307,100.0,go
6,go,2,50,1000,50,50,50000,50000,0.595776214,0.6157082159999999,0.5604880660000005,0,29788.8107,100.0,go
6,go,2,50,10000,50,50,500000,500000,0.6338884436939997,0.6489511373999994,0.6150014269999999,0,316944.22184699983,100.0,go
6,go,2,60,1,60,60,60,60,0.9512083666666666,2.527167,0.081476,0,57.072502,100.0,go
6,go,2,60,10,60,60,600,600,0.6805736699999999,1.1216414000000001,0.1287964,0,408.344202,100.0,go
6,go,2,60,100,60,60,6000,6000,0.9729778675000001,1.09886332,0.7712707900000001,0,5837.8672050000005,100.0,go
6,go,2,60,500,60,60,30000,30000,0.6832009328666667,0.728168054,0.6030206419999999,0,20496.027986,100.0,go
6,go,2,60,1000,60,60,60000,60000,0.7112992265333331,0.7395942509999986,0.6536446539999998,0,42677.95359199999,100.0,go
6,go,2,60,10000,60,60,600000,600000,0.729394198418333,0.7373223942999984,0.7165932807999988,0,437636.5190509998,100.0,go
6,go,2,70,1,70,70,70,70,1.5569326142857143,3.984348,0.124373,0,108.985283,100.0,go
