run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
2,cpp,2,10,1,10,10,10,10,1.1545837,2.261627,0.323559,0,11.545837,100.0
2,cpp,2,10,10,10,10,100,100,0.5074654799999999,0.7367853999999999,0.3236054,0,50.746548,100.0
2,cpp,2,10,100,10,10,1000,1000,0.43427674200000005,0.4612074800000001,0.3867493900000001,0,434.27674200000007,100.0
2,cpp,2,10,500,10,10,5000,5000,0.43331462139999993,0.4520291000000002,0.4071306899999996,0,2166.5731069999997,100.0
2,cpp,2,10,1000,10,10,10000,10000,0.4642581152,0.4996111400000002,0.4138933629999999,0,4642.581152000001,100.0
2,cpp,2,10,10000,10,10,100000,100000,0.44849766938000013,0.48139475439999835,0.3995255673999991,0,44849.76693800001,100.0
2,cpp,2,20,1,20,20,20,20,1.2964978999999999,4.111998,0.151171,0,25.929958,100.0
2,cpp,2,20,10,20,20,200,200,1.16136556,1.8187392,0.36046530000000004,0,232.273112,100.0
2,cpp,2,20,100,20,20,2000,2000,0.6891807520000001,0.81856003,0.50359122,0,1378.361504,100.0
2,cpp,2,20,500,20,20,10000,10000,0.7430492181,0.7920071540000005,0.6706483760000002,0,7430.4921810000005,100.0
2,cpp,2,20,1000,20,20,20000,20000,0.7501876801000001,0.7877421540000005,0.6953409119999998,0,15003.753602000004,100.0
2,cpp,2,20,10000,20,20,200000,200000,0.7320566029500003,0.7412589803999966,0.7205024894000016,0,146411.32059000005,100.0
2,cpp,2,30,1,30,30,30,30,0.9963676333333333,2.38643,0.244802,0,29.891029,100.0
2,cpp,2,30,10,30,30,300,300,0.8474872033333334,1.5016989,0.4065919,0,254.246161,100.0
2,cpp,2,30,100,30,30,3000,3000,1.061081745,1.1900819300000003,0.9310395499999999,0,3183.2452350000003,100.0
2,cpp,2,30,500,30,30,15000,15000,0.9234484766666665,1.01039116,0.8102927659999993,0,13851.727149999999,100.0
2,cpp,2,30,1000,30,30,30000,30000,0.9786479668,1.0646265899999998,0.8660818420000006,0,29359.439004,100.0
2,cpp,2,30,10000,30,30,300000,300000,1.0785578753833336,1.1809728178000036,0.8745862327999997,0,323567.3626150001,100.0
2,cpp,2,40,1,40,40,40,40,2.1840737,7.189259,0.177686,0,87.362948,100.0
2,cpp,2,40,10,40,40,400,400,2.2622354099999997,4.3950512999999996,0.34762149999999997,0,904.894164,100.0
2,cpp,2,40,100,40,40,4000,4000,1.1402882082499999,1.3854602799999998,0.8443546800000007,0,4561.152833,100.0
2,cpp,2,40,500,40,40,20000,20000,1.2469914243999998,1.3552460819999999,1.0743704939999994,0,24939.828487999996,100.0
2,cpp,2,40,1000,40,40,40000,40000,1.2148013231249999,1.3776762709999995,0.9152987329999998,0,48592.052924999996,100.0
2,cpp,2,40,10000,40,40,400000,400000,1.3037171591225005,1.3540084256999976,1.2318617067999968,0,521486.8636490002,100.0
2,cpp,2,50,1,50,50,50,50,1.3564235,5.157806,0.160191,0,67.821175,100.0
2,cpp,2,50,10,50,50,500,500,1.208802604,2.4511323000000003,0.39100760000000007,0,604.401302,100.0
2,cpp,2,50,100,50,50,5000,5000,1.7126063738,1.9187665999999997,1.5023313600000001,0,8563.031869,100.0
2,cpp,2,50,500,50,50,25000,25000,1.4505801388400001,1.5809650999999982,1.2965264240000007,0,36264.503471,100.0
2,cpp,2,50,1000,50,50,50000,50000,1.7228599773399997,1.7962944290000016,1.5972186639999981,0,86142.99886699999,100.0
2,cpp,2,50,10000,50,50,500000,500000,1.6125629772640004,1.7025594534000021,1.4940818079000069,0,806281.4886320003,100.0
2,cpp,2,60,1,60,60,60,60,1.6686579833333333,6.471908,0.167074,0,100.119479,100.0
2,cpp,2,60,10,60,60,600,600,1.1024955583333333,2.8430253,0.2983949,0,661.497335,100.0
2,cpp,2,60,100,60,60,6000,6000,1.8788319071666668,2.07192715,1.5668628400000002,0,11272.991443,100.0
2,cpp,2,60,500,60,60,30000,30000,2.0072070429333335,2.136561692,1.877034785999998,0,60216.21128800001,100.0
2,cpp,2,60,1000,60,60,60000,60000,1.9348636809666668,2.0112873099999997,1.799827183,0,116091.82085799999,100.0
2,cpp,2,60,10000,60,60,600000,600000,1.9385101618899996,1.9765669196000006,1.8740307091999981,0,1163106.0971339997,100.0
2,cpp,2,70,1,70,70,70,70,1.8928437857142857,5.734369,0.190639,0,132.499065,100.0
2,cpp,2,70,10,70,70,700,700,1.2293784514285715,2.2723122,0.326642,0,860.5649159999999,100.0
2,cpp,2,70,100,70,70,7000,7000,2.1660716375714286,2.5127027199999996,1.5815062400000004,0,15162.501463000002,100.0
2,cpp,2,70,500,70,70,35000,35000,2.2490981582285716,2.3451324819999977,2.1029000580000012,0,78718.435538,100.0
2,cpp,2,70,1000,70,70,70000,70000,2.410941096157143,2.534812976,2.2361029409999986,0,168765.876731,100.0
2,cpp,2,70,10000,70,70,700000,700000,2.246659909772857,2.3043321436000004,2.177954590699999,0,1572661.9368409999,100.0
2,cpp,2,80,1,80,80,80,80,1.6361847749999998,6.100972,0.17649,0,130.894782,100.0
2,cpp,2,80,10,80,80,800,800,1.6105159512500002,3.2693202,0.4170554,0,1288.412761,100.0
2,cpp,2,80,100,80,80,8000,8000,2.484308128125,2.7255543500000003,2.0286384699999997,0,19874.465025,100.0
2,cpp,2,80,500,80,80,40000,40000,2.8134993493500002,2.9072449859999994,2.6787590879999987,0,112539.97397400001,100.0
2,cpp,2,80,1000,80,80,80000,80000,2.7474360375000004,2.8272144299999984,2.522603274,0,219794.88300000003,100.0
2,cpp,2,80,10000,80,80,800000,800000,2.572017591712501,2.6757347802000013,2.4199271690999837,0,2057614.0733700006,100.0
2,cpp,2,90,1,90,90,90,90,1.4097976222222224,9.038593,0.186046,0,126.881786,100.0
2,cpp,2,90,10,90,90,900,900,2.3248235944444446,4.5009295,0.37216720000000003,0,2092.341235,100.0
