run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate,language
4,go,2,10,1,10,10,10,10,2.1233803,3.213922,0.166813,0,21.233803,100.0,go
4,go,2,10,10,10,10,100,100,0.32106427,0.40907489999999996,0.2182188,0,32.106427,100.0,go
4,go,2,10,100,10,10,1000,1000,0.244641853,0.25932361,0.22370257999999998,0,244.64185299999997,100.0,go
4,go,2,10,500,10,10,5000,5000,0.2214006598,0.23024594800000014,0.20748370400000013,0,1107.0032990000002,100.0,go
4,go,2,10,1000,10,10,10000,10000,0.2283097247999999,0.23114680799999993,0.22392856199999958,0,2283.097247999999,100.0,go
4,go,2,10,10000,10,10,100000,100000,0.27296358286999955,0.2785863960999995,0.2636190062999999,0,27296.35828699996,100.0,go
4,go,2,20,1,20,20,20,20,0.5401064,1.46675,0.109655,0,10.802128,100.0,go
4,go,2,20,10,20,20,200,200,0.4871182,0.6633037,0.21072410000000003,0,97.42364,100.0,go
4,go,2,20,100,20,20,2000,2000,0.383041066,0.41956987999999995,0.32983431999999996,0,766.082132,100.0,go
4,go,2,20,500,20,20,10000,10000,0.38229320580000004,0.4011312240000002,0.36757913,0,3822.9320580000003,100.0,go
4,go,2,20,1000,20,20,20000,20000,0.3776311202499999,0.39205753499999957,0.35233739799999997,0,7552.622404999998,100.0,go
4,go,2,20,10000,20,20,200000,200000,0.37689580706500003,0.3795345878000007,0.3734647308000014,0,75379.16141300001,100.0,go
4,go,2,30,1,30,30,30,30,0.9339338,1.6228,0.110248,0,28.018014,100.0,go
4,go,2,30,10,30,30,300,300,2.532795806666667,4.145706200000001,0.2279347,0,759.838742,100.0,go
4,go,2,30,100,30,30,3000,3000,0.5485872166666667,0.63834618,0.44874104000000004,0,1645.76165,100.0,go
4,go,2,30,500,30,30,15000,15000,0.4484838118,0.46756481800000027,0.42217517400000026,0,6727.257177,100.0,go
4,go,2,30,1000,30,30,30000,30000,0.45961707483333325,0.4807319740000005,0.43458457,0,13788.512244999998,100.0,go
4,go,2,30,10000,30,30,300000,300000,0.4812308686633332,0.4861992188000005,0.47544888269999974,0,144369.26059899994,100.0,go
4,go,2,40,1,40,40,40,40,0.6165184,2.453561,0.101646,0,24.660736,100.0,go
4,go,2,40,10,40,40,400,400,0.678961135,0.9840955999999998,0.1822082,0,271.584454,100.0,go
4,go,2,40,100,40,40,4000,4000,0.5394726725,0.5971435800000001,0.44213974000000006,0,2157.8906899999997,100.0,go
4,go,2,40,500,40,40,20000,20000,0.6483501257000001,0.674603818,0.5868345399999999,0,12967.002514,100.0,go
4,go,2,40,1000,40,40,40000,40000,0.535035398625,0.5578716609999994,0.4854947660000003,0,21401.415945,100.0,go
4,go,2,40,10000,40,40,400000,400000,0.5872507450300004,0.5932483113000004,0.5796098339000024,0,234900.29801200016,100.0,go
4,go,2,50,1,50,50,50,50,0.49962947999999996,1.507515,0.090375,0,24.981474,100.0,go
4,go,2,50,10,50,50,500,500,0.933781002,1.3909262999999998,0.535614,0,466.890501,100.0,go
4,go,2,50,100,50,50,5000,5000,0.6860619410000001,0.7645748199999999,0.52442153,0,3430.309705,100.0,go
4,go,2,50,500,50,50,25000,25000,0.6123151648399999,0.6371809099999997,0.5696741680000001,0,15307.879121,100.0,go
4,go,2,50,1000,50,50,50000,50000,0.6211955955,0.6439926719999998,0.5764149480000008,0,31059.779775000003,100.0,go
4,go,2,50,10000,50,50,500000,500000,0.695269218,0.7058136619999965,0.6752393770000025,0,347634.609,100.0,go
4,go,2,60,1,60,60,60,60,2.1569203333333333,5.03628,0.143438,0,129.41522,100.0,go
4,go,2,60,10,60,60,600,600,0.8901525783333334,1.3748283999999997,0.3199236,0,534.091547,100.0,go
4,go,2,60,100,60,60,6000,6000,0.8069262476666667,0.9482473899999998,0.58706953,0,4841.557486,100.0,go
4,go,2,60,500,60,60,30000,30000,0.8189700447666667,0.8545922640000001,0.732803664,0,24569.101343,100.0,go
4,go,2,60,1000,60,60,60000,60000,0.8056060495999998,0.8332424619999991,0.7735412420000009,0,48336.36297599999,100.0,go
4,go,2,60,10000,60,60,600000,600000,0.7962324640666668,0.8054664701999993,0.7749777416000061,0,477739.4784400001,100.0,go
4,go,2,70,1,70,70,70,70,1.5627119142857142,4.42465,0.064296,0,109.389834,100.0,go
4,go,2,70,10,70,70,700,700,1.1948852514285715,1.6158582,0.6809240999999999,0,836.419676,100.0,go
4,go,2,70,100,70,70,7000,7000,0.8224828108571428,0.9373732400000001,0.5925345399999999,0,5757.379676,100.0,go
4,go,2,70,500,70,70,35000,35000,0.9772489258285715,1.0229129400000005,0.8378523819999996,0,34203.712404000005,100.0,go
4,go,2,70,1000,70,70,70000,70000,0.9378525338142859,0.9723638579999992,0.8746418429999998,0,65649.67736700001,100.0,go
4,go,2,70,10000,70,70,700000,700000,0.9096194887428575,0.9229992278000023,0.8854970068999959,0,636733.6421200002,100.0,go
4,go,2,80,1,80,80,80,80,1.3706061125,4.678163,0.113353,0,109.648489,100.0,go
4,go,2,80,10,80,80,800,800,1.53867845375,2.2694585,0.5800522000000001,0,1230.942763,100.0,go
4,go,2,80,100,80,80,8000,8000,1.23611303675,1.3920974099999994,1.00265832,0,9888.904294,100.0,go
4,go,2,80,500,80,80,40000,40000,1.0975933599499998,1.1631636699999992,0.9512025379999993,0,43903.734398,100.0,go
4,go,2,80,1000,80,80,80000,80000,1.0183012439374999,1.0649217670000017,0.963863018,0,81464.09951499998,100.0,go
4,go,2,80,10000,80,80,800000,800000,1.0380881885962494,1.0478387972999998,1.0179303402999988,0,830470.5508769996,100.0,go
4,go,2,90,1,90,90,90,90,1.3850707666666666,4.781399,0.095353,0,124.656369,100.0,go
4,go,2,90,10,90,90,900,900,1.3276650555555556,2.0560845,0.7395489000000001,0,1194.8985500000001,100.0,go
4,go,2,90,100,90,90,9000,9000,1.078527396111111,1.2176406799999997,0.9023345699999997,0,9706.746565,100.0,go
4,go,2,90,500,90,90,45000,45000,1.0182806808444445,1.0674324840000005,0.9305351679999998,0,45822.630637999995,100.0,go
4,go,2,90,1000,90,90,90000,90000,1.1705297054555555,1.2146905019999992,1.1017503320000002,0,105347.673491,100.0,go
4,go,2,90,10000,90,90,900000,900000,1.128183816974445,1.1436657089,1.0927081257999984,0,1015365.4352770005,100.0,go
4,go,2,100,1,100,100,100,100,1.8001621600000002,4.519244,0.099681,0,180.01621600000001,100.0,go
4,go,2,100,10,100,100,1000,1000,1.932141539,2.6623867999999997,1.2208259,0,1932.141539,100.0,go
4,go,2,100,100,100,100,10000,10000,1.3077116022000002,1.5199457700000003,1.0557677300000001,0,13077.116022,100.0,go
4,go,2,100,500,100,100,50000,50000,1.2928999464200002,1.390130003999999,1.0682243239999993,0,64644.997321,100.0,go
4,go,2,100,1000,100,100,100000,100000,1.23291612931,1.285385762999999,1.13244786,0,123291.612931,100.0,go
4,go,2,100,10000,100,100,1000000,1000000,1.2782475585679998,1.294582837699997,1.2313823133999997,0,1278247.5585679996,100.0,go
4,go,4,10,1,10,10,10,10,0.8263845,2.639667,0.151424,0,8.263845,100.0,go
4,go,4,10,10,10,10,100,100,0.30267453,0.3493387,0.26460819999999996,0,30.267453,100.0,go
4,go,4,10,100,10,10,1000,1000,0.256477275,0.28292023,0.23620186,0,256.47727499999996,100.0,go
4,go,4,10,500,10,10,5000,5000,0.22106042500000003,0.2347892019999998,0.20334185999999996,0,1105.3021250000002,100.0,go
4,go,4,10,1000,10,10,10000,10000,0.22260197030000003,0.22799853800000014,0.20725593100000025,0,2226.0197030000004,100.0,go
4,go,4,10,10000,10,10,100000,100000,0.23992729634000004,0.24343521269999943,0.23652245790000048,0,23992.729634000003,100.0,go
4,go,4,20,1,20,20,20,20,0.84833825,1.830971,0.153023,0,16.966765,100.0,go
4,go,4,20,10,20,20,200,200,0.5122687100000001,0.6237533,0.3568243,0,102.45374199999999,100.0,go
4,go,4,20,100,20,20,2000,2000,0.40449656149999996,0.4574980100000003,0.33993176999999997,0,808.993123,100.0,go
4,go,4,20,500,20,20,10000,10000,0.3589085379,0.377564578,0.33174674,0,3589.085379,100.0,go
4,go,4,20,1000,20,20,20000,20000,0.4259798129,0.4474069339999998,0.39310852800000046,0,8519.596258,100.0,go
4,go,4,20,10000,20,20,200000,200000,0.4106236812499999,0.4242423276999999,0.3961852583,0,82124.73624999999,100.0,go
4,go,4,30,1,30,30,30,30,0.5386471,2.199182,0.126318,0,16.159413,100.0,go
4,go,4,30,10,30,30,300,300,0.8910801766666666,1.2107493000000003,0.4597587999999999,0,267.324053,100.0,go
4,go,4,30,100,30,30,3000,3000,0.5232664346666666,0.5694066,0.4355595999999997,0,1569.799304,100.0,go
4,go,4,30,500,30,30,15000,15000,0.6032375362000001,0.637647258,0.5672554099999997,0,9048.563043,100.0,go
4,go,4,30,1000,30,30,30000,30000,0.5458156057,0.5638404000000005,0.5095654860000002,0,16374.468171000002,100.0,go
4,go,4,30,10000,30,30,300000,300000,0.557082400143333,0.5705070447000004,0.5082552050000013,0,167124.7200429999,100.0,go
4,go,4,40,1,40,40,40,40,0.90193035,3.177274,0.101243,0,36.077214,100.0,go
4,go,4,40,10,40,40,400,400,0.7425632875,1.4105009000000002,0.3403128,0,297.02531500000003,100.0,go
4,go,4,40,100,40,40,4000,4000,0.6119110015,0.6746671800000001,0.5220103599999999,0,2447.644006,100.0,go
4,go,4,40,500,40,40,20000,20000,0.68775965165,0.7355327479999997,0.6212066719999995,0,13755.193033,100.0,go
4,go,4,40,1000,40,40,40000,40000,0.6379197406250001,0.65816976,0.6132555759999999,0,25516.789625000005,100.0,go
4,go,4,40,10000,40,40,400000,400000,0.6861539428750004,0.7014331806000037,0.6483090571999991,0,274461.57715000014,100.0,go
4,go,4,50,1,50,50,50,50,1.3550848400000002,4.014718,0.165318,0,67.754242,100.0,go
4,go,4,50,10,50,50,500,500,0.938119474,1.5111745,0.15882190000000002,0,469.059737,100.0,go
4,go,4,50,100,50,50,5000,5000,0.7173818346,0.8070533499999999,0.5912451499999997,0,3586.909173,100.0,go
4,go,4,50,500,50,50,25000,25000,0.70833770792,0.7389464459999994,0.6562648879999995,0,17708.442698,100.0,go
4,go,4,50,1000,50,50,50000,50000,0.8084145698599998,0.8530230759999989,0.7346604770000008,0,40420.728492999995,100.0,go
4,go,4,50,10000,50,50,500000,500000,0.7706616213120001,0.7839319202000035,0.7534482317999981,0,385330.81065600005,100.0,go
4,go,4,60,1,60,60,60,60,1.1475105833333332,3.153747,0.092415,0,68.850635,100.0,go
4,go,4,60,10,60,60,600,600,0.9234493483333334,1.3476464000000001,0.3690129,0,554.069609,100.0,go
4,go,4,60,100,60,60,6000,6000,0.8461208513333334,0.9605455200000002,0.65902389,0,5076.725108,100.0,go
4,go,4,60,500,60,60,30000,30000,1.3275785781333334,1.4172839440000005,1.101681962,0,39827.357344,100.0,go
4,go,4,60,1000,60,60,60000,60000,0.8064177971333333,0.8357648259999989,0.7476641449999997,0,48385.067828,100.0,go
4,go,4,60,10000,60,60,600000,600000,0.9025822414316672,0.9205753900000003,0.8476441347000003,0,541549.3448590003,100.0,go
4,go,4,70,1,70,70,70,70,1.2331435142857143,4.909863,0.111777,0,86.320046,100.0,go
4,go,4,70,10,70,70,700,700,1.5510477742857143,2.5738522,0.4431359,0,1085.733442,100.0,go
4,go,4,70,100,70,70,7000,7000,1.1742932741428571,1.3400476499999996,0.8556946699999999,0,8220.052919,100.0,go
4,go,4,70,500,70,70,35000,35000,1.1657983825714284,1.246855442,1.0428368500000003,0,40802.94339,100.0,go
4,go,4,70,1000,70,70,70000,70000,1.0252281826428569,1.128042224000001,0.8989424239999999,0,71765.97278499999,100.0,go
4,go,4,70,10000,70,70,700000,700000,1.0229754564400004,1.0440422299000003,0.9810494592000012,0,716082.8195080003,100.0,go
4,go,4,80,1,80,80,80,80,2.4125609375,6.462245,0.148896,0,193.004875,100.0,go
4,go,4,80,10,80,80,800,800,1.26999607125,1.9896055000000001,0.5805847,0,1015.996857,100.0,go
