run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
4,go,2,10,1,10,10,10,10,2.1233803,3.213922,0.166813,0,21.233803,100.0
4,go,2,10,10,10,10,100,100,0.32106427,0.40907489999999996,0.2182188,0,32.106427,100.0
4,go,2,10,100,10,10,1000,1000,0.244641853,0.25932361,0.22370257999999998,0,244.64185299999997,100.0
4,go,2,10,500,10,10,5000,5000,0.2214006598,0.23024594800000014,0.20748370400000013,0,1107.0032990000002,100.0
4,go,2,10,1000,10,10,10000,10000,0.2283097247999999,0.23114680799999993,0.22392856199999958,0,2283.097247999999,100.0
4,go,2,10,10000,10,10,100000,100000,0.27296358286999955,0.2785863960999995,0.2636190062999999,0,27296.35828699996,100.0
4,go,2,20,1,20,20,20,20,0.5401064,1.46675,0.109655,0,10.802128,100.0
4,go,2,20,10,20,20,200,200,0.4871182,0.6633037,0.21072410000000003,0,97.42364,100.0
4,go,2,20,100,20,20,2000,2000,0.383041066,0.41956987999999995,0.32983431999999996,0,766.082132,100.0
4,go,2,20,500,20,20,10000,10000,0.38229320580000004,0.4011312240000002,0.36757913,0,3822.9320580000003,100.0
4,go,2,20,1000,20,20,20000,20000,0.3776311202499999,0.39205753499999957,0.35233739799999997,0,7552.622404999998,100.0
4,go,2,20,10000,20,20,200000,200000,0.37689580706500003,0.3795345878000007,0.3734647308000014,0,75379.16141300001,100.0
4,go,2,30,1,30,30,30,30,0.9339338,1.6228,0.110248,0,28.018014,100.0
4,go,2,30,10,30,30,300,300,2.532795806666667,4.145706200000001,0.2279347,0,759.838742,100.0
4,go,2,30,100,30,30,3000,3000,0.5485872166666667,0.63834618,0.44874104000000004,0,1645.76165,100.0
4,go,2,30,500,30,30,15000,15000,0.4484838118,0.46756481800000027,0.42217517400000026,0,6727.257177,100.0
4,go,2,30,1000,30,30,30000,30000,0.45961707483333325,0.4807319740000005,0.43458457,0,13788.512244999998,100.0
4,go,2,30,10000,30,30,300000,300000,0.4812308686633332,0.4861992188000005,0.47544888269999974,0,144369.26059899994,100.0
4,go,2,40,1,40,40,40,40,0.6165184,2.453561,0.101646,0,24.660736,100.0
4,go,2,40,10,40,40,400,400,0.678961135,0.9840955999999998,0.1822082,0,271.584454,100.0
4,go,2,40,100,40,40,4000,4000,0.5394726725,0.5971435800000001,0.44213974000000006,0,2157.8906899999997,100.0
4,go,2,40,500,40,40,20000,20000,0.6483501257000001,0.674603818,0.5868345399999999,0,12967.002514,100.0
4,go,2,40,1000,40,40,40000,40000,0.535035398625,0.5578716609999994,0.4854947660000003,0,21401.415945,100.0
4,go,2,40,10000,40,40,400000,400000,0.5872507450300004,0.5932483113000004,0.5796098339000024,0,234900.29801200016,100.0
4,go,2,50,1,50,50,50,50,0.49962947999999996,1.507515,0.090375,0,24.981474,100.0
4,go,2,50,10,50,50,500,500,0.933781002,1.3909262999999998,0.535614,0,466.890501,100.0
4,go,2,50,100,50,50,5000,5000,0.6860619410000001,0.7645748199999999,0.52442153,0,3430.309705,100.0
4,go,2,50,500,50,50,25000,25000,0.6123151648399999,0.6371809099999997,0.5696741680000001,0,15307.879121,100.0
4,go,2,50,1000,50,50,50000,50000,0.6211955955,0.6439926719999998,0.5764149480000008,0,31059.779775000003,100.0
4,go,2,50,10000,50,50,500000,500000,0.695269218,0.7058136619999965,0.6752393770000025,0,347634.609,100.0
4,go,2,60,1,60,60,60,60,2.1569203333333333,5.03628,0.143438,0,129.41522,100.0
4,go,2,60,10,60,60,600,600,0.8901525783333334,1.3748283999999997,0.3199236,0,534.091547,100.0
4,go,2,60,100,60,60,6000,6000,0.8069262476666667,0.9482473899999998,0.58706953,0,4841.557486,100.0
