run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate,language
1,go,2,10,1,10,10,10,10,2.0246882,2.68667,0.360607,0,20.246882,100.0,go
1,go,2,10,10,10,10,100,100,0.27301780999999997,0.31925020000000004,0.2039264,0,27.301781,100.0,go
1,go,2,10,100,10,10,1000,1000,0.224217633,0.2375229899999999,0.19942914000000006,0,224.21763299999998,100.0,go
1,go,2,10,500,10,10,5000,5000,0.2817730652,0.28836071399999974,0.27105476399999984,0,1408.8653259999999,100.0,go
1,go,2,10,1000,10,10,10000,10000,0.2855903063,0.2964968279999997,0.262687258,0,2855.903063,100.0,go
1,go,2,10,10000,10,10,100000,100000,0.22493395602000005,0.23052543159999933,0.2169238130000007,0,22493.395602000004,100.0,go
1,go,2,20,1,20,20,20,20,0.7060181,1.280336,0.140684,0,14.120362,100.0,go
1,go,2,20,10,20,20,200,200,0.45142192000000003,0.5284359,0.38301490000000005,0,90.284384,100.0,go
1,go,2,20,100,20,20,2000,2000,0.347440749,0.39051958999999997,0.3058009899999999,0,694.881498,100.0,go
1,go,2,20,500,20,20,10000,10000,0.359229391,0.3668136499999998,0.3491939719999999,0,3592.29391,100.0,go
1,go,2,20,1000,20,20,20000,20000,0.3661723936500001,0.3784906139999999,0.3514941800000002,0,7323.447873000002,100.0,go
1,go,2,20,10000,20,20,200000,200000,0.3325414499649999,0.33567547809999904,0.3293176141999993,0,66508.28999299998,100.0,go
1,go,2,30,1,30,30,30,30,0.9286379666666666,1.351276,0.347853,0,27.859139,100.0,go
1,go,2,30,10,30,30,300,300,0.5850763499999999,0.7270701999999999,0.28373780000000004,0,175.522905,100.0,go
1,go,2,30,100,30,30,3000,3000,0.6541495736666667,0.7470112,0.50658243,0,1962.448721,100.0,go
1,go,2,30,500,30,30,15000,15000,0.40117031946666676,0.42360482000000005,0.369884156,0,6017.554792000001,100.0,go
1,go,2,30,1000,30,30,30000,30000,0.4313512087333334,0.4463527999999997,0.40826920400000005,0,12940.536262000001,100.0,go
1,go,2,30,10000,30,30,300000,300000,0.41526439718333324,0.41942805269999905,0.4085763864000016,0,124579.31915499999,100.0,go
1,go,2,40,1,40,40,40,40,1.20055385,2.78665,0.158896,0,48.022154,100.0,go
1,go,2,40,10,40,40,400,400,0.893776605,1.3048746999999998,0.2944581,0,357.510642,100.0,go
1,go,2,40,100,40,40,4000,4000,0.58158922075,0.6354132699999999,0.5041833400000002,0,2326.356883,100.0,go
1,go,2,40,500,40,40,20000,20000,0.5034022989,0.5223816339999998,0.4735363420000003,0,10068.045978,100.0,go
1,go,2,40,1000,40,40,40000,40000,0.5017612021,0.5151990520000004,0.47517095599999976,0,20070.448084,100.0,go
1,go,2,40,10000,40,40,400000,400000,0.5037826048475,0.5066794823999938,0.49832140669999925,0,201513.041939,100.0,go
1,go,2,50,1,50,50,50,50,1.4576470000000001,2.72572,0.12107,0,72.88235,100.0,go
1,go,2,50,10,50,50,500,500,0.9097609839999999,1.1470745,0.6158554000000002,0,454.880492,100.0,go
1,go,2,50,100,50,50,5000,5000,0.5912728734,0.6866428299999999,0.3861621499999998,0,2956.364367,100.0,go
1,go,2,50,500,50,50,25000,25000,0.64615879312,0.6771588139999999,0.5923913399999995,0,16153.969828000001,100.0,go
1,go,2,50,1000,50,50,50000,50000,0.6028903697600001,0.6193160940000001,0.5715060980000002,0,30144.518488,100.0,go
1,go,2,50,10000,50,50,500000,500000,0.5975810284000002,0.6060143253000004,0.5844987113000006,0,298790.5142000001,100.0,go
1,go,2,60,1,60,60,60,60,0.6785257333333334,3.953508,0.098992,0,40.711544,100.0,go
1,go,2,60,10,60,60,600,600,0.8406263083333333,1.1925092999999998,0.3406008,0,504.375785,100.0,go
1,go,2,60,100,60,60,6000,6000,0.6764090408333333,0.7997137900000006,0.45416148000000006,0,4058.454245,100.0,go
1,go,2,60,500,60,60,30000,30000,0.6860462798666667,0.7219660079999992,0.6259091240000005,0,20581.388396,100.0,go
1,go,2,60,1000,60,60,60000,60000,0.6730148069666665,0.6969834169999986,0.642953803000001,0,40380.88841799999,100.0,go
1,go,2,60,10000,60,60,600000,600000,0.7239355504883334,0.7300231882999937,0.7083456129999991,0,434361.330293,100.0,go
1,go,2,70,1,70,70,70,70,1.3781712857142858,4.032728,0.099368,0,96.47199,100.0,go
1,go,2,70,10,70,70,700,700,1.0598454057142856,1.5510959,0.3588339,0,741.891784,100.0,go
1,go,2,70,100,70,70,7000,7000,0.8238580275714286,0.9390716,0.65343071,0,5767.006193,100.0,go
1,go,2,70,500,70,70,35000,35000,0.8721826244857143,0.9101900659999996,0.7534517219999995,0,30526.391857,100.0,go
1,go,2,70,1000,70,70,70000,70000,0.7958383164285715,0.8260525389999988,0.7270912970000001,0,55708.68215000001,100.0,go
1,go,2,70,10000,70,70,700000,700000,0.8083759747985715,0.8154818433999989,0.7964511999000018,0,565863.1823590001,100.0,go
1,go,2,80,1,80,80,80,80,1.254954875,3.342701,0.069171,0,100.39639,100.0,go
1,go,2,80,10,80,80,800,800,1.0655435450000001,1.8093083,0.2374345,0,852.434836,100.0,go
1,go,2,80,100,80,80,8000,8000,0.9335742598750001,1.06437308,0.7967119899999999,0,7468.594079,100.0,go
1,go,2,80,500,80,80,40000,40000,1.0771371686,1.1368739300000013,0.9632818560000003,0,43085.486744,100.0,go
1,go,2,80,1000,80,80,80000,80000,1.5320300758749998,1.6172796099999995,1.396955876999999,0,122562.40606999998,100.0,go
1,go,2,80,10000,80,80,800000,800000,1.0513160147462497,1.0821803657000009,0.9908743821999951,0,841052.8117969997,100.0,go
1,go,2,90,1,90,90,90,90,1.932353022222222,7.26119,0.079804,0,173.91177199999998,100.0,go
1,go,2,90,10,90,90,900,900,1.291138842222222,2.8298525999999997,0.3239536,0,1162.024958,100.0,go
1,go,2,90,100,90,90,9000,9000,1.3331760206666667,1.505572250000001,1.09746374,0,11998.584186,100.0,go
1,go,2,90,500,90,90,45000,45000,1.1054469373555555,1.1772442560000003,0.9346949679999994,0,49745.112181,100.0,go
1,go,2,90,1000,90,90,90000,90000,0.9978606043888888,1.048241191,0.8992011949999991,0,89807.454395,100.0,go
1,go,2,90,10000,90,90,900000,900000,1.0305083012455554,1.0451181819000015,1.0013871294999914,0,927457.4711209999,100.0,go
1,go,2,100,1,100,100,100,100,1.3334601799999999,3.890002,0.136056,0,133.346018,100.0,go
1,go,2,100,10,100,100,1000,1000,1.210410349,1.7677025,0.7320311,0,1210.410349,100.0,go
1,go,2,100,100,100,100,10000,10000,1.0467652524,1.1692380500000004,0.85476652,0,10467.652524000001,100.0,go
1,go,2,100,500,100,100,50000,50000,1.08695001528,1.1587185600000014,0.9863632860000001,0,54347.500764,100.0,go
1,go,2,100,1000,100,100,100000,100000,1.14437597097,1.179443545000002,1.075108323000002,0,114437.597097,100.0,go
1,go,2,100,10000,100,100,1000000,1000000,1.1041597289439995,1.1181689025,1.0750160634999986,0,1104159.7289439994,100.0,go
1,go,4,10,1,10,10,10,10,0.3719255,0.694338,0.172906,0,3.719255,100.0,go
1,go,4,10,10,10,10,100,100,0.22977517,0.2927748,0.18327120000000002,0,22.977517,100.0,go
1,go,4,10,100,10,10,1000,1000,0.23881701800000005,0.2469649300000001,0.22635961000000002,0,238.81701800000002,100.0,go
1,go,4,10,500,10,10,5000,5000,0.23720425599999997,0.24626125,0.22638613800000004,0,1186.02128,100.0,go
1,go,4,10,1000,10,10,10000,10000,0.23202580459999994,0.2446030089999999,0.21631495000000026,0,2320.2580459999995,100.0,go
1,go,4,10,10000,10,10,100000,100000,0.23156130328999983,0.234185286600001,0.22687731709999998,0,23156.13032899998,100.0,go
1,go,4,20,1,20,20,20,20,0.7020237500000001,1.304071,0.123969,0,14.040475,100.0,go
1,go,4,20,10,20,20,200,200,0.456651455,0.5726348,0.35105440000000004,0,91.330291,100.0,go
1,go,4,20,100,20,20,2000,2000,0.44434410150000003,0.4983460799999995,0.33144255000000006,0,888.688203,100.0,go
1,go,4,20,500,20,20,10000,10000,0.4127371608,0.4358145539999999,0.38312141800000016,0,4127.3716079999995,100.0,go
1,go,4,20,1000,20,20,20000,20000,0.34387601190000006,0.35591097500000024,0.31339869800000036,0,6877.520238000002,100.0,go
1,go,4,20,10000,20,20,200000,200000,0.35977377044499986,0.3683982655000013,0.3423534551999998,0,71954.75408899997,100.0,go
1,go,4,30,1,30,30,30,30,0.8721551333333333,1.867113,0.141018,0,26.164654,100.0,go
1,go,4,30,10,30,30,300,300,0.5325386733333333,0.6674192999999999,0.3700583,0,159.761602,100.0,go
1,go,4,30,100,30,30,3000,3000,0.5298521356666667,0.584585,0.45540735000000004,0,1589.556407,100.0,go
1,go,4,30,500,30,30,15000,15000,0.46715067213333333,0.48838174800000034,0.41064702799999986,0,7007.260082000001,100.0,go
1,go,4,30,1000,30,30,30000,30000,0.5333364459666666,0.5515147420000007,0.4666394860000002,0,16000.093379,100.0,go
1,go,4,30,10000,30,30,300000,300000,0.49536194020333346,0.5015778433999971,0.47428345560000046,0,148608.58206100002,100.0,go
1,go,4,40,1,40,40,40,40,1.1492803,2.916009,0.123885,0,45.971212,100.0,go
1,go,4,40,10,40,40,400,400,0.698178015,1.0695673,0.29221959999999997,0,279.271206,100.0,go
1,go,4,40,100,40,40,4000,4000,0.548611646,0.6235762199999995,0.41029125999999977,0,2194.446584,100.0,go
1,go,4,40,500,40,40,20000,20000,0.5880767610000001,0.6210577540000007,0.525335178,0,11761.53522,100.0,go
1,go,4,40,1000,40,40,40000,40000,0.6000954898499999,0.6204053089999992,0.5005450439999993,0,24003.819593999997,100.0,go
1,go,4,40,10000,40,40,400000,400000,0.6022998645124995,0.6158241983999972,0.5836074425999987,0,240919.94580499982,100.0,go
1,go,4,50,1,50,50,50,50,1.25615498,2.949901,0.139316,0,62.807749,100.0,go
1,go,4,50,10,50,50,500,500,0.8383932000000001,1.1903004999999998,0.26968709999999996,0,419.1966,100.0,go
1,go,4,50,100,50,50,5000,5000,0.7051113683999999,0.7805930300000001,0.6152976300000003,0,3525.556842,100.0,go
1,go,4,50,500,50,50,25000,25000,0.7393483190400001,0.7893593399999994,0.6571044799999994,0,18483.707976,100.0,go
1,go,4,50,1000,50,50,50000,50000,0.7134237004399999,0.7409001940000004,0.6622124419999995,0,35671.185022,100.0,go
1,go,4,50,10000,50,50,500000,500000,0.7271769454839998,0.7349924890999996,0.7120294949999995,0,363588.47274199984,100.0,go
1,go,4,60,1,60,60,60,60,2.067619,4.816653,0.13524,0,124.05714,100.0,go
1,go,4,60,10,60,60,600,600,0.9628555116666667,1.4340996,0.3175673,0,577.713307,100.0,go
1,go,4,60,100,60,60,6000,6000,0.784853715,0.8844403900000003,0.58346872,0,4709.122289999999,100.0,go
1,go,4,60,500,60,60,30000,30000,0.7866140040333334,0.8353980600000006,0.6883626359999996,0,23598.420121,100.0,go
1,go,4,60,1000,60,60,60000,60000,0.9005955645333332,0.9392651299999988,0.8140925630000001,0,54035.733872,100.0,go
1,go,4,60,10000,60,60,600000,600000,0.8805337794516664,0.8946775552000011,0.8455628057999965,0,528320.2676709999,100.0,go
1,go,4,70,1,70,70,70,70,1.0585539142857143,2.918102,0.132305,0,74.098774,100.0,go
1,go,4,70,10,70,70,700,700,1.484002152857143,2.29771,0.2632445,0,1038.801507,100.0,go
1,go,4,70,100,70,70,7000,7000,0.9014464268571428,1.0422436400000001,0.6973156799999998,0,6310.1249880000005,100.0,go
1,go,4,70,500,70,70,35000,35000,0.9311135422571429,0.9737188059999996,0.8304008879999999,0,32588.973979,100.0,go
1,go,4,70,1000,70,70,70000,70000,0.9522649681714285,1.008283748,0.8667844970000004,0,66658.54777199999,100.0,go
1,go,4,70,10000,70,70,700000,700000,0.91894541852,0.9346333824999978,0.8953563532000015,0,643261.792964,100.0,go
1,go,4,80,1,80,80,80,80,1.397287275,2.963376,0.114343,0,111.782982,100.0,go
1,go,4,80,10,80,80,800,800,1.11135882875,1.7142794,0.5111331000000001,0,889.087063,100.0,go
1,go,4,80,100,80,80,8000,8000,0.957955383125,1.0567623900000003,0.7232799100000002,0,7663.643065,100.0,go
1,go,4,80,500,80,80,40000,40000,1.082026410875,1.1499727559999993,0.9360964740000002,0,43281.056435,100.0,go
