run_number,language,server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
8,cpp,2,10,1,10,10,10,10,1.4465814,2.422188,0.272221,0,14.465814,100.0
8,cpp,2,10,10,10,10,100,100,0.37377865,0.5053527,0.28210379999999996,0,37.377865,100.0
8,cpp,2,10,100,10,10,1000,1000,0.366600511,0.39587080999999996,0.32508499999999996,0,366.600511,100.0
8,cpp,2,10,500,10,10,5000,5000,0.3858564975999999,0.4161644300000003,0.30002562599999993,0,1929.2824879999996,100.0
8,cpp,2,10,1000,10,10,10000,10000,0.351949551,0.38069801200000003,0.2912255009999998,0,3519.4955100000006,100.0
8,cpp,2,10,10000,10,10,100000,100000,0.3671170968899997,0.38771466030000007,0.3366947964000013,0,36711.709688999974,100.0
8,cpp,2,20,1,20,20,20,20,0.9317254,2.66207,0.222435,0,18.634508,100.0
8,cpp,2,20,10,20,20,200,200,0.561598555,0.7769815,0.34628369999999997,0,112.319711,100.0
8,cpp,2,20,100,20,20,2000,2000,0.5915295245000001,0.70763588,0.3150159999999999,0,1183.059049,100.0
8,cpp,2,20,500,20,20,10000,10000,0.6307846771000001,0.7004858780000006,0.4826960200000001,0,6307.846771000001,100.0
8,cpp,2,20,1000,20,20,20000,20000,0.5943840063499998,0.6364728020000012,0.5438392139999993,0,11887.680126999996,100.0
8,cpp,2,20,10000,20,20,200000,200000,0.5505223799749994,0.6082918518000013,0.4504524286999982,0,110104.47599499988,100.0
8,cpp,2,30,1,30,30,30,30,0.9747041666666667,2.65876,0.215535,0,29.241125,100.0
8,cpp,2,30,10,30,30,300,300,0.5170856466666667,0.8167793,0.28147920000000004,0,155.125694,100.0
8,cpp,2,30,100,30,30,3000,3000,0.862977016,0.96357959,0.7622245299999999,0,2588.931048,100.0
8,cpp,2,30,500,30,30,15000,15000,0.8251554530000001,0.8660753880000004,0.7654312880000013,0,12377.331795000002,100.0
8,cpp,2,30,1000,30,30,30000,30000,0.8002223009333332,0.882167791,0.6877324399999996,0,24006.669027999997,100.0
8,cpp,2,30,10000,30,30,300000,300000,0.7783254121033328,0.8336174004999977,0.6923047034000006,0,233497.62363099985,100.0
8,cpp,2,40,1,40,40,40,40,0.8510817749999999,1.675535,0.179769,0,34.043271,100.0
8,cpp,2,40,10,40,40,400,400,0.6529200875,0.9658770000000001,0.28236439999999996,0,261.16803500000003,100.0
8,cpp,2,40,100,40,40,4000,4000,0.9500613189999999,1.10720347,0.78370137,0,3800.245276,100.0
8,cpp,2,40,500,40,40,20000,20000,1.0660139151499999,1.1600146379999994,0.895627672,0,21320.278303,100.0
8,cpp,2,40,1000,40,40,40000,40000,1.017615674575,1.186137446000003,0.6033597899999997,0,40704.626982999995,100.0
8,cpp,2,40,10000,40,40,400000,400000,1.0399080690975,1.0763201916999932,0.9855873046999996,0,415963.22763899993,100.0
8,cpp,2,50,1,50,50,50,50,1.67995656,5.087794,0.176231,0,83.997828,100.0
8,cpp,2,50,10,50,50,500,500,0.9082062499999999,1.9595479,0.3736057,0,454.103125,100.0
8,cpp,2,50,100,50,50,5000,5000,1.2783559912,1.5008260199999994,1.0151325799999997,0,6391.779955999999,100.0
8,cpp,2,50,500,50,50,25000,25000,1.3484111107599999,1.412882757999998,1.2576847879999995,0,33710.27776899999,100.0
8,cpp,2,50,1000,50,50,50000,50000,1.2971044784,1.3596071669999994,1.1965028970000005,0,64855.223920000004,100.0
8,cpp,2,50,10000,50,50,500000,500000,1.2516116974579996,1.3863200879999968,1.0464716966999967,0,625805.8487289997,100.0
8,cpp,2,60,1,60,60,60,60,1.5823933,5.377358,0.292531,0,94.943598,100.0
8,cpp,2,60,10,60,60,600,600,0.9993850799999999,1.7656726999999997,0.2099387,0,599.631048,100.0
8,cpp,2,60,100,60,60,6000,6000,1.5534072823333331,1.78212348,1.1948070899999998,0,9320.443694,100.0
8,cpp,2,60,500,60,60,30000,30000,1.6136669341666667,1.7466317240000004,1.4482249079999996,0,48410.008025,100.0
8,cpp,2,60,1000,60,60,60000,60000,1.5142553717499998,1.7454311809999994,1.1201119789999996,0,90855.32230499998,100.0
8,cpp,2,60,10000,60,60,600000,600000,1.5906767514300002,1.6301015195000017,1.5438376626000005,0,954406.0508580001,100.0
8,cpp,2,70,1,70,70,70,70,1.329864942857143,5.098015,0.204589,0,93.090546,100.0
8,cpp,2,70,10,70,70,700,700,1.3479185571428571,3.3406034000000004,0.5045857999999999,0,943.54299,100.0
